code,latitude,longitude,ipnitypes_nodes.node_id,ipnitypes_nodes.type_holder_code
,,,3690,Herbarium of Anhui Academy of Forestry
,,,3691,LISC 2 parts
,,,3692,CECV
,,,3693,0001409
,,,3694,Herb. Kuban State Univ.
,,,3695,INU 12528-
,,,3696,05311856
,,,3697,00172784
,,,3698,PERTH 01121332 &
,,,3699,ISTE ISTE
,,,3700,102727
,,,3701,FUMN
,,,3702,Herb. Akdeniz University
,,,3703,"TNS 01240139, 01240141-01240143,"
,,,3704,04570992
,,,3705,5687885
HHU,35.961639,128.542786,3706,HHU
,,,3707,HCI
PHH,10.762699,106.682569,3708,PHH
,,,3709,"Center for Plant Conservation, Hanoi"
,,,3710,Bal?kesir Univ. Herb.
UADY,20.859745,-89.623062,3711,UADY
AJBC,22.216669,-80.469421,3712,AJBC
,,,3713,DNA (2 sheets and spirit)
NGCPR,18.155624,73.958171,3714,NGCPR
,,,3715,Goa Univ. Herb.
,,,3716,"Compton Herbarium, Cape Town South Africa"
,,,3717,"Compton Herbarium, Cape Town"
HSP,-16.3853,-71.5501,3718,HSP
UZL,-15.395515,28.333762,3719,UZL
,,,3720,UGDA–HBM
,,,3721,ISTF ISTF
,,,3722,EGE EGE
,,,3723,BEO (flor.)
,,,3724,00541644
,,,3725,KRSU ?
,,,3726,TK 4/472
,,,3727,BIZ
,,,3728,Herb. Univ. Bizerta
ZY,27.705816,106.915479,3729,ZY
HSMC,-25.553611,31.111389,3730,HSMC
,,,3731,Herb. T. Reichstein
,,,3732,?Z
,,,3733,?GENT
,,,3734,"Herb. Shaoyang Univ., Hunan"
BJM,39.880939,116.397751,3735,BJM
,,,3736,HEPLAME
RON,-8.837116,-63.939086,3737,RON
KSP,37.3914,-94.701319,3738,KSP
,,,3739,000045
,,,3740,000008
,,,3741,Herb. G. Hadjikyriakou
ROST,54.082298,12.177102,3742,ROST
,,,3743,EW
JIU,28.289509,109.707382,3744,JIU
,,,3745,TAJ
,,,3746,THNHM
,,,3747,mo
,,,3748,usm
,,,3749,Herb. Iran Kurdistan
PVB,53.477829,49.357971,3750,PVB
,,,3751,NU spirit
OLD,53.151299,8.16807,3752,OLD
,,,3753,0090698
,,,3754,000745994
,,,3755,000745995
,,,3756,0070218
,,,3757,0070219
,,,3758,0070307
,,,3759,0070308
BUC,44.436527,26.065819,3760,BUC
,,,3761,0164299
,,,3762,0164247
,,,3763,0164248
,,,3764,0102197
,,,3765,0102198
,,,3766,0102199
,,,3767,0102200
ALF,43.684355,3.877026,3768,ALF
BRVU,0,0,3769,BRVU
,,,3770,BNU 6 sheets
,,,3771,Herb. Hon Ba Nature Reserve
,,,3772,2299595
,,,3773,JUAM 2 sheets
,,,3774,U 2 sheets
,,,3775,NY 2 sheets
,,,3776,HUA 2 sheets
,,,3777,US US
FEUH,14.603358,120.986459,3778,FEUH
SIU,37.730034,-89.217552,3779,SIU
WCUH,35.20705,-83.171043,3780,WCUH
,,,3781,Herb. Alejandre 625/
,,,3782,Herb. Fco. Gómiz
,,,3783,41877
JOI,-26.333221,-48.867878,3784,JOI
,,,3785,B-C
,,,3786,B 20
,,,3787,Gandhigram University Herbarium
,,,3788,NHL
,,,3789,Pha Tad Ke Botanical Garden Herbarium
,,,3790,Pha Tad Ke Botanical Garden Hebarium
,,,3791,D.F. Brunton Herb.
,,,3792,00722578
,,,3793,CNDRS
,,,3794,00722592
,,,3795,Suriana Herb. MPSU
,,,3796,ZMNH
,,,3797,HBGH
,,,3798,Cam
,,,3799,KYP
,,,3800,Herb. Sta. Hon Ba Nat. Reserve
,,,3801,MA MA719016 b-e
AZB,37.744061,-25.65778,3802,AZB
,,,3803,PERTH PERTH
JAZUH,16.973712,42.543316,3804,JAZUH
MUZ,24.709311,46.783169,3805,MUZ
UWAL,32.587409,-88.187407,3806,UWAL
,,,3807,Herb. Tay Nguyen Inst. Sci. Res.
,,,3808,HAJB-G
,,,3809,Herbarium of Holguín Botanical Garden
,,,3810,Herb. Y?ld?r?ml? otluk'u
,,,3811,PRE PRE0048784 (sheet II)
,,,3812,PRE PRE0048784 (sheet I)
,,,3813,NBG NBG88386 (sheet I)
,,,3814,NBG NBG88386 (sheet II)
,,,3815,LVB
,,,3816,000260885
,,,3817,0121346
,,,3818,Herb. Kribi
,,,3819,Herb. Holguín Bot. Gard.
UFRR,2.83324,-60.694,3820,UFRR
,,,3821,FLAS 2 sheets
VFWO,0,0,3822,VFWO
,,,3823,Suan Luang Rama IX
,,,3824,Jaen
,,,3825,PERTH (spirit)
,,,3826,TAB
,,,3827,MPU RS.2015.500
,,,3828,FI RS.2014.500
,,,3829,MPU RS.2013.404
,,,3830,MPU RS.2015.403
,,,3831,MPU RS.2013.403
,,,3832,MPU RS.2013.402
,,,3833,AIX upper right flower
,,,3834,"AIX same sheet, all other flowers"
,,,3835,MPU RS.2015.501
,,,3836,MPU RS.2015.411
,,,3837,0319927
,,,3838,0319847
,,,3839,Herb. Agric. Nat. Resources Res. Centre Guilan
,,,3840,WK 1035/1 in LPB
,,,3841,WK 1035/2 in WU
,,,3842,BRNM 760
SN,23.146436,113.492128,3843,SN
HUTI,-0.12085,-78.498722,3844,HUTI
,,,3845,Herb. Umatilla Natl. Forest. Pendleton. Oregon
,,,3846,HEM 21837 (3 specimens)
,,,3847,FO Lo
,,,3848,Herb. P.Danton
HVASF,-9.3258069,-40.5487233,3849,HVASF
,,,3850,BKF SN
,,,3851,PERTH 08614539 flowering specimen
,,,3852,SP 465171(barcode
,,,3853,CNS QRS 111169.1 & QRS
,,,3854,126446
,,,3855,126724
,,,3856,RPSC right hand specimen
HCDAL,-7.238471,-39.415242,3857,HCDAL
,,,3858,IBGE 38489- image
,,,3859,"NOU 019003,"
,,,3860,UASD
,,,3861,GDA GDA
,,,3862,"GDA GDA 61387, GDA"
,,,3863,FCO FCO
,,,3864,Herb.Dunkel
PEY,39.92844,116.363579,3865,PEY
,,,3866,P 00573464 &
,,,3867,BP 732260-732261 (parts of the same specimen)
,,,3868,GJO 732260-732261 (parts of the same specimen)
,,,3869,Herb. Y?ld?r?ml? Otluk'u
,,,3870,P 607451 &
,,,3871,PYI
PM,42.521549,-70.892876,3872,PM
BOZ,46.498625,11.365979,3873,BOZ
,,,3874,LEC LEC ORCH
,,,3875,Sari Payame Noor Univ.
HUFABC,-23.676548,-46.562564,3876,HUFABC
,,,3877,"HZU HZU60089574,"
,,,3878,019062
,,,3879,GHMDD
,,,3880,JNTBGRI
,,,3881,019057
,,,3882,SACONH [no.
,,,3883,SACONH [nos.
,,,3884,KO 31
,,,3885,0334357 (2 sheets)
,,,3886,"JBL spirit,"
,,,3887,Herb. Res. Inst. Landscape & Ornam. Gard.
,,,3888,HUFAC
,,,3889,08024588
,,,3890,B image 10
,,,3891,BRI AQ
PG,51.420983,-0.302436,3892,PG
,,,3893,UPA-Herb. Phitos & Kamari
,,,3894,Herb. Øllgaard
,,,3895,Herb. H.Øllgaard
,,,3896,Herb. Tórshavn
,,,3897,FCM
,,,3898,FCSS
CN,49.188965,-0.363437,3899,CN
,,,3900,GD
,,,3901,Herb. E.Wessberg
,,,3902,KAUH
,,,3903,MA MA
,,,3904,UAMIZ (11 sheets)
,,,3905,HUMO (4 sheets)
,,,3906,IEB (8 sheets)
,,,3907,MEXU (5 sheets)
,,,3908,1791855
,,,3909,Herb. J. Gómez
,,,3910,L.
,,,3911,Herb. Fac. Nat. Sci. Univ. Prishtina
,,,3912,(IBIW
,,,3913,PERT
STNF,40.523056,-122.301389,3914,STNF
,,,3915,42088
,,,3916,30910
,,,3917,06692170
,,,3918,06601013
,,,3919,0011491
,,,3920,?
,,,3921,"Herb. Y?ld?r?ml?,"
,,,3922,MSNM (6 sheets)
,,,3923,FI (4 sheets)
,,,3924,MSNM 4 sheets
,,,3925,FI 2 sheets
,,,3926,SING (inclusive spirit)
,,,3927,VNMN (incl. spirit)
,,,3928,SING (incl. spirit)
,,,3929,Hòn Bà Nature Reserve herbarium
,,,3930,E incl. spirit
,,,3931,Hòn Bà Nature Reserve
,,,3932,Nezahat Gökyi?it Bot. Bahçesi Otluk'u
,,,3933,hCBNMC
,,,3934,hSBA
UUDE,51.819,107.628693,3935,UUDE
,,,3936,08730156
,,,3937,1369953
GLM,51.153475,14.986657,3938,GLM
KNH,36.469942,127.141681,3939,KNH
,,,3940,priv. herb. R. Otto
,,,3941,"Biology Herbarium, National University of Laos"
,,,3942,"SING SING0166277 including spirit material,"
PCE,-31.006941,30.176506,3943,PCE
,,,3944,Bingöl Univ. Herb.
,,,3945,Mustafa Kemal Univ. Herb.
,,,3946,KER
,,,3947,Biology herb. of Natl. Univ. of Laos
,,,3948,Herb. Hort. Bot. Baliense
,,,3949,SING 2 sheets
,,,3950,Herb. of Tay Nguyen Inst. of Scien. Res. of Vietn. Acad. of Scien. & Technol.
,,,3951,"NF NF08300304, NF08300306, NF08300311, NF08300331,"
,,,3952,Herb. Mangalore Univ. Dept. Appl. Bot.
,,,3953,"RB 3 sheets labeled 1,2,3 of 3)"
,,,3954,bo
,,,3955,Herb. Bach Ma Nat. Park
,,,3956,S S-G-114
IER,11.315072,-5.663967,3957,IER
,,,3958,VNU
,,,3959,Herb. Silvic. Res. Inst. Vietnam. Acad. Forest Sci.
,,,3960,HUFD
,,,3961,Spirit
TANG,-14.651392,-57.432852,3962,TANG
CNMT,-11.863172,-55.482513,3963,CNMT
,,,3964,FUMH [FUMH
,,,3965,JUAM
,,,3966,ANKA
,,,3967,Hb. M. F?rat
,,,3968,P P
HNUL,18.1882,120.567,3969,HNUL
,,,3970,GUHB
,,,3971,NY NY01303609 &
,,,3972,Herb. Orchid Soc. E. Himalaya
HCMS,51.064024,-1.319269,3973,HCMS
,,,3974,JCH 2304 A
,,,3975,2304 B
,,,3976,P P00777175 (alc.)
,,,3977,"WAG [WAG0120332, WAG0120333,"
,,,3978,"LBV LBV0003152,"
,,,3979,"WAG WAG0380170,"
,,,3980,L L.2079937
,,,3981,"U [U0123675, U0123676, U0123677,"
,,,3982,"WAG WAG0159192,"
,,,3983,"Herb. Shahid Bahonar Univ. Kerman, Mirtadzadini's collect."
IAUNT,35.807194,51.419322,3984,IAUNT
,,,3985,"MO MO-2849674,"
,,,3986,Herb. Univ. Malaysia Sarawak
HUTPL,-3.991635,-79.204346,3987,HUTPL
,,,3988,COGCEHR Herb. Hengbung
,,,3989,NHN-Kreutz
TOGO,6.12263,1.225389,3990,TOGO
,,,3991,MSSRF - Herb. M.S.Swaminathan Res. Found.
FOF,18.03859,102.635106,3992,FOF
,,,3993,"Herb. Inst. Trop. Pl. improvem., Vietnam"
,,,3994,FAFYU
,,,3995,CORD CORD
,,,3996,Saraswathi Narayanan Coll. Herb.
,,,3997,LE 1
,,,3998,LECB 3
HAJU,22.417106,-83.69271,3999,HAJU
XYTC,32.12315,114.068779,4000,XYTC
HENU,35.325878,113.874237,4001,HENU
BABY,60.590764,-134.895306,4002,BABY
,,,4003,MO MO–04984889
,,,4004,MO–04604340
,,,4005,SPF SPF–109890
,,,4006,JBAG-Laínz.
,,,4007,"Herb. Pers, MA"
,,,4008,JBAG-Lains
,,,4009,?
,,,4010,ICES
,,,4011,JBL spirit
HLUC,40.632645,15.805643,4012,HLUC
,,,4013,Herb. Bozok. Univ.
,,,4014,Kerman university herbarium-Mirtadzadini’s collection
SORO,-21.97792,-47.882289,4015,SORO
,,,4016,Herb. Hon Ba Nat. Reserve
ACAM,37.983559,23.704809,4017,ACAM
SNMH,10.180072,76.182924,4018,SNMH
,,,4019,Forest Admin. Cambodia
,,,4020,WELT SP
,,,4021,"NSK NSK0000706,"
MEM,35.123959,-89.932526,4022,MEM
,,,4023,LABEV
,,,4024,VSNF
,,,4025,Herb. M.Firat
,,,4026,Herb. M.
,,,4027,"WU (Inventar Nr. 3502, planta sicca)"
,,,4028,"WU (Inventar Nr. 3981, flos in liquore alcoholico)"
OLM,49.5964408,17.25703,4029,OLM
,,,4030,CORD (planta in liquore alcoholico)
,,,4031,"WU (Inventar Nr. 3809, planta in liquore alcoholico (VG07-"
,,,4032,BM BM 000074168 (on the right side of herbarium sheet)
,,,4033,BHBC
,,,4034,KL - Herbarium Istriacum
,,,4035,KL (Herbarium Istriacum)
,,,4036,TAIF left-sided plant only
,,,4037,7213433
,,,4038,527708.2
,,,4039,572995.2
,,,4040,875440.2
,,,4041,875440.3
,,,4042,875440.4
,,,4043,875440.5
,,,4044,875440.6
,,,4045,Hb. Brandstätter
,,,4046,Hb. Dunkel
,,,4047,VAL 181058 ALEJ
,,,4048,VAL 181057 ALEJ
,,,4049,H. Dunkel
,,,4050,val
IVIC,10.3985,-66.978375,4051,IVIC
,,,4052,Herb. Vu Quang Nat. Park
,,,4053,CMUH CMUH
,,,4054,UC UC
,,,4055,?TAN
,,,4056,COL ?
SWCTU,28.471752,105.534477,4057,SWCTU
,,,4058,PE?
,,,4059,Herb. M.F?rat
,,,4060,"BO 1443573,"
ALNHS,32.378421,-86.299536,4061,ALNHS
,,,4062,Dfb
,,,4063,"University of Forestry, Sofia, Bulgaria"
,,,4064,CAL 4044 a
,,,4065,"CAL 4044 b, c, d"
,,,4066,Herb. M. F?rat
,,,4067,Herb. Sta. of Hon Ba Nat. Reserve
,,,4068,"MSB 164016, sheet 2"
,,,4069,Herb.Erben
SLBI,51.44236,-0.10551,4070,SLBI
,,,4071,"ABH 71925,"
AMAL,33.69697,-85.820818,4072,AMAL
,,,4073,Nigde Univ. Herb.
,,,4074,PNP
,,,4075,Herbarium of Universiti Malaysia Sarawak
,,,4076,CICY!
,,,4077,Shiraz University Herbarium
,,,4078,Herb. J. Zambrano
,,,4079,isotype in Herb. J.Zambrano [in spirit]
,,,4080,GZO
,,,4081,576503
,,,4082,576504
,,,4083,MO M-O1726377
,,,4084,FJCIQ
,,,4085,MAYOT
,,,4086,NEXU
,,,4087,HER-BAM
CMS,9.605665,76.478892,4088,CMS
,,,4089,"Herb. St. Thomas's College, Kerala, India"
,,,4090,BOTRTMNU
,,,4091,herbarium NGBB
,,,4092,Herb. Univ. Santo Tomas
HUSC,-23.963,-46.3219,4093,HUSC
,,,4094,Herb. Agricultural and Natural Resources Research Center of Kerman
,,,4095,Herb. Fern.Casas
,,,4096,Herb. F.J.Fern.Casas
,,,4097,NWTC)
,,,4098,herb. Global University (Lebanon)
,,,4099,herb. Walailak Univ.
,,,4100,CNARPI
,,,4101,GXM
,,,4102,WRSL a single specimen mounted on 4 sheets [nos.
,,,4103,"KTU KTU 052019, KTU 052020, KTU"
,,,4104,Herb. Cecchi no.
SZB,47.800541,13.038936,4105,SZB
,,,4106,Herb. R.?i?mir
,,,4107,PI N.6042
,,,4108,Herb. M. Hirth
,,,4109,GRM MHNGr.2016.37190
BNM,7.336735,134.476483,4110,BNM
,,,4111,WAG WAG.1228575
LLANOS,4.146919,-73.643165,4112,LLANOS
,,,4113,MPSU
,,,4114,VTN - Herb. Tay Nguyen Inst. Sci. Res.
,,,4115,NRCS
,,,4116,UQU
SHG,26.62829,31.629839,4117,SHG
,,,4118,BKF?
,,,4119,WIS v0325283WIS
,,,4120,WIS v0325583WIS
,,,4121,v0325587WIS
,,,4122,NWRTC
CTBS,-27.28466,-50.534763,4123,CTBS
HGOM,20.121,-98.731842,4124,HGOM
,,,4125,Herb. Bach Ma Natl. Park
,,,4126,d-EXSICCATES OF VIETNAMESE FLORA 0248/K
,,,4127,d-EXSICCATES OF VIETNAMESE FLORA 0247/AL
,,,4128,"Forestry Administration Herbarium, Phnom Penh, Cambodia"
,,,4129,MW MW0595558 &
,,,4130,BRI-AQ
,,,4131,Icesi
,,,4132,LS/HAC
,,,4133,CAL Access. no.
,,,4134,UKMB SMP7B1
,,,4135,Du-30799
,,,4136,Du-10932
,,,4137,K spirit -
,,,4138,"Herb. Lloyd Bot. Gard., Darjeeling"
,,,4139,MJO
,,,4140,Herb. Univ. of Santo Tomas
,,,4141,KRA 0434626 A-C
,,,4142,"KRA 0434630A-C,"
KBFH,35.570109,45.352053,4143,KBFH
,,,4144,H.Akhani
GDOR,44.401455,8.942552,4145,GDOR
,,,4146,SPF 194357 (fr.)
,,,4147,SPF 194357 (st.)
SUH,26.5653,31.7077,4148,SUH
,,,4149,"Herbarium of Karnataka Forest Department’s Research and Utilization Division, Doresanipalya, Bangalore"
,,,4150,LEC LEC
,,,4151,Herb .Cattaneo
,,,4152,herb. M. F?rat
,,,4153,herb. Manisa Celal Bayar University
,,,4154,RPRC
,,,4155,JBP
,,,4156,"BHCB BHCB026909, BHCB026910 (mounted on two sheets)"
,,,4157,UT126715
BUPL,40.96,-76.88,4158,BUPL
,,,4159,BILAS 76801/76802 (one gathering)
,,,4160,BILAS 76803/
,,,4161,ERRCH
,,,4162,GVCH
,,,4163,BP BP
,,,4164,"Herb. Hedlund 79,"
USD,18.484291,-69.920341,4165,USD
,,,4166,CSFT
PVNH,-17.73381,168.321884,4167,PVNH
SC,36.087274,-80.240131,4168,SC
,,,4169,Hb. Akçiçek
,,,4170,Hb. M.Firat
HKM,-11.732,43.2773,4171,HKM
,,,4172,B B10
,,,4173,HAL HAL
,,,4174,Y?ld?r?ml? Herb.
,,,4175,Herbario del Jardín Botánico de Holguín
,,,4176,MW MW
,,,4177,UNEMAT
,,,4178,G No.
,,,4179,S S
,,,4180,L L.3955619
,,,4181,L L.3955617
,,,4182,"TNS 759747-759748,"
,,,4183,757864
,,,4184,SHN
,,,4185,Herb. Center Pl. Conservation Hanoi
,,,4186,MAU MAU
,,,4187,LBMBP
CBB,40.109821,26.418211,4188,CBB
MKMEL,42.015547,21.505301,4189,MKMEL
MKNH,42.002079,21.474371,4190,MKNH
,,,4191,"CAY CAY101513, CAY101514,"
,,,4192,0182089
,,,4193,Vietnam Academy of Forestry Science
,,,4194,"PE PE01690806,"
,,,4195,Herb. Rajiv Gandhi Univ. Itanagar
,,,4196,HAL 116293 A
BOTU,-22.881189,-48.479832,4197,BOTU
MAIA,40.44281,-3.729162,4198,MAIA
,,,4199,"P P06774828,"
,,,4200,"P P00580305,"
,,,4201,DNA DNA-D0221290
,,,4202,ANKI
,,,4203,"CAY CAY088869, CAY088870,"
,,,4204,Natma Taung National Park Office
,,,4205,B B-10
,,,4206,L L.3716600
,,,4207,L L.2183210
,,,4208,L L.2497874
,,,4209,L L.2500128
,,,4210,L L.2497913
,,,4211,L L.2497994
HUMZ,36.69986,52.646199,4212,HUMZ
KE,41.150352,-81.362503,4213,KE
,,,4214,Herb. Galanos
,,,4215,Herb. Univ. Malaysia Kelantan
,,,4216,Herb. El Mokni
,,,4217,UVM
,,,4218,L L 0004085! & L
,,,4219,"MH (B.S.I.,CBE., T.N.)"
,,,4220,author’s home laboratory
,,,4221,"ORE 109601,"
,,,4222,NY (including spirit-preserved flowers and leaves)
,,,4223,IBGE BGE.00039247
EAFM,-3.134937,-60.012949,4224,EAFM
UESC,-14.790132,-39.033054,4225,UESC
,,,4226,Binatang-RC
,,,4227,"K K-001090039,"
,,,4228,"E E-00414308,"
,,,4229,Herb.-Phitos & Kamar
,,,4230,072504
,,,4231,CHR CHR
,,,4232,"Natural History Museum, Thailand"
,,,4233,1730026
,,,4234,1730027
,,,4235,1730028
,,,4236,IBSC?
,,,4237,WIS v0324962
,,,4238,v0324963
,,,4239,v0324964
,,,4240,K (spirit collection
,,,4241,Compton Herb. Kirstenbosch Natl. Bot. Gard.
,,,4242,587077
,,,4243,587078
ATCH,19.983955,110.32939,4244,ATCH
,,,4245,"MO 6726475,"
JXU,28.669979,115.920929,4246,JXU
,,,4247,herb. J.-P.Reduron
,,,4248,Herb. J.-P.Reduron
,,,4249,Herb. J.P.Reduron
,,,4250,"BO [one specimen over three sheets], accession No. BO–1934223 (shoot), BO–1934220 (leafy branch), BO–1934224 (inflorescence)"
,,,4251,Herbarium of Vietnamese Academy of Forest Sciences (VAFS)
,,,4252,Forest Science Centre for Central Northern Vietnam (FSCC)
SEY,-4.66667,55.466671,4253,SEY
,,,4254,NEHU
,,,4255,Herb. Coll. Pl. Succ. Mun. Turicensis Helvetia
INM,36.007,139.908661,4256,INM
AUH,34.021317,71.482101,4257,AUH
,,,4258,DRC
,,,4259,142525
,,,4260,WRSL WR SN
,,,4261,2015032-3
,,,4262,LE LE01032192:
,,,4263,Celal Bayar University Herbarium
MIR,30.256079,57.103401,4264,MIR
LASCA,34.141453,-118.052147,4265,LASCA
,,,4266,"PE PE01992086, PE01992087, PE01992157,"
,,,4267,60823
,,,4268,60824
,,,4269,Hb. Dunkel)
,,,4270,27141
,,,4271,CAHUP #5970
,,,4272,K 'Mann
,,,4273,"MO 1822177, 1822178,"
,,,4274,CBÜ- Department of Biology
,,,4275,KIEL Comp-170101
,,,4276,Herb. Zidorn
UFV,-12.041189,-76.995561,4277,UFV
,,,4278,UGDA fragment of plant with flowers
,,,4279,SWFU
,,,4280,Hadibu Herb.
,,,4281,Herb. Darainense
,,,4282,Herb. Fujian Univ. Tradit. Chinese Med.
,,,4283,Herb. Bidoup Nui Ba Natl. Park
JAR,-18.4483,-50.4466,4284,JAR
HUEM,-23.403506,-51.93971,4285,HUEM
,,,4286,Nagaland Univ. Herb.
,,,4287,B10
HUEG,-16.359715,-48.956932,4288,HUEG
,,,4289,herb. F.J.Ferna?ndez Casas
,,,4290,NTWC
,,,4291,FI RS.2011.302
,,,4292,BI spec. 40320
,,,4293,FI RS.2014.501
,,,4294,MPU RS.1996.441
,,,4295,BI spec. 40322
,,,4296,FI RS.2014.521
,,,4297,FI RS.2012.453
,,,4298,BI spec. 40321
,,,4299,FI RS.2001.416
,,,4300,FI RS.2012.443
,,,4301,LEC ORCH
,,,4302,MPU RS.1996.462
,,,4303,FI RS.2015.513
,,,4304,FI RS.2001.442
,,,4305,AIX PH
,,,4306,LR MHNLR
,,,4307,LR mhnlr
,,,4308,MPU RS.1996.438
,,,4309,FL RS.2012.432
,,,4310,"TAIF 202679, upper-right plant"
,,,4311,"TAIF 202679, other plants"
HER,-34.411747,19.288393,4312,HER
,,,4313,Herb. Mahidol Univ. [Kanchanaburi]
,,,4314,"TUS 482550,"
,,,4315,TZIM
ERCB,40.181129,44.513641,4316,ERCB
,,,4317,herb. Ó.Sánchez Pedraja
,,,4318,Herb. M.S.Swaminathan Res. Found.
,,,4319,"FLAS 230768,"
HCJS,-6.061417,-50.060659,4320,HCJS
COCO,38.83427,-104.822266,4321,COCO
,,,4322,QCNE [in spirit]
,,,4323,herb. Pei-Shan Wang
,,,4324,Herb. Pei-Chang Wang
,,,4325,Herbarium of the Research Center of Agriculture & Natural Resources of Khuzestan
,,,4326,Herb. A.Kress
,,,4327,"F 2081330,"
,,,4328,Herb. Arequipense
,,,4329,"APP 52615, 52616, 52619, 52625, 52626, 52627, 52628, 52629, 52630, 52631, 52632, 52635, 52636, 52637, 52638, 54766, 54767,"
,,,4330,CBG CBG
,,,4331,Herb. Fürnrohr
,,,4332,Herb. Schön
HFN,52.902994,5.968724,4333,HFN
OLYM,48.100958,-123.432669,4334,OLYM
,,,4335,XIBI
,,,4336,Herb. Merli
,,,4337,"TNS TNS01270751, TNS01270753,"
,,,4338,Forestry Administration Cambodia
BAG,33.316101,44.198299,4339,BAG
,,,4340,"MO, PMA"
,,,4341,IPAS
,,,4342,PAMUK
,,,4343,CBAH
ERCH,38.703845,35.518939,4344,ERCH
,,,4345,Sari Payame Noor University
,,,4346,BRNM-792025
,,,4347,LI-802800
,,,4348,B B-
,,,4349,AMWS
,,,4350,Tenn
,,,4351,Herb. Stip. M.Nobis
TRN,53.022155,18.568551,4352,TRN
,,,4353,Herbarium of Shihezi University
,,,4354,L L.3962133
,,,4355,L L.2535665
,,,4356,U U.1439024
,,,4357,L L.2535689
,,,4358,L L.3962132
,,,4359,"PRA 28135,"
,,,4360,The Station of Hon Ba Nature Reserve
,,,4361,Wood CTFT
,,,4362,Montpellier
MSUNH,48.541284,-109.690007,4363,MSUNH
,,,4364,Herb. Rajiv Gandhi Univ.
,,,4365,SMDB!
KU,23.4833,111.367,4366,KU
,,,4367,"Herb. Bal?kesir Univ., Alt?noluk Vocational School, Programme Med. Aromat. Pl."
,,,4368,VIR
IMDY,21.991,100.7341,4369,IMDY
,,,4370,"P P00853049,"
TAIM,22.956724,120.612404,4371,TAIM
HJBG,5.020077,-52.526725,4372,HJBG
,,,4373,HJBG-L
,,,4374,STU Gf
,,,4375,66403
,,,4376,Herb. Florencia
,,,4377,CUZCO
,,,4378,"MO MO5595987–88,"
,,,4379,"MO MO4612293,"
,,,4380,"MO MO4936878,"
,,,4381,"CUVC CUVC25593,"
,,,4382,JB
,,,4383,LYON
,,,4384,"MO MO6682821– 25,"
,,,4385,"MO MO5662325–26,"
,,,4386,"MO MO5829096,"
,,,4387,VDB n.v.
,,,4388,BNR
,,,4389,UGDA p-3958
,,,4390,herb. Genetic Resources Institute of ANAS
,,,4391,Y?ld?r?ml? Otluk'u (Hb. Y?ld?r?ml?)
,,,4392,CBNC
,,,4393,EVER
,,,4394,0241222
,,,4395,CALI CU138400 a
,,,4396,CALI CU138400 b-c
,,,4397,MH CU138400 d
,,,4398,TGBT
,,,4399,"CSH CSH0134140, CSH0134141,"
,,,4400,Z/ZH
,,,4401,KIB
,,,4402,"LE LE01042154, LE01042155,"
,,,4403,"Herb. Centre Pl. Conservation, Vietnam Union Sci. Technol. Assoc, Hanoi"
,,,4404,Herb. Yogi Vemana Univ.
,,,4405,Herb. Yayasan Pendidikan Alam Papua
,,,4406,L Hort. Leiden
,,,4407,CA-HUP
,,,4408,CR-INB CR-INB0004070391
,,,4409,CR-INB CR-INB0004123974
,,,4410,CR-INB CR-INB0003788475
,,,4411,CR-INB CR-INB0003788473
,,,4412,MO MO–2726051
,,,4413,PERTH 08479143 &
ASH,37.950156,58.379765,4414,ASH
,,,4415,Herb. Mustafa Kemal Univ
,,,4416,EHE
,,,4417,CIAT
,,,4418,Herb. Goa Univ.
,,,4419,UW
,,,4420,21893
,,,4421,21894
,,,4422,"WAG WAG0392359,"
,,,4423,SRI
,,,4424,Photo Herb. Negaresh
KHAU,31.5826,48.8875,4425,KHAU
,,,4426,photo Herb. Negaresh
BUNS,45.2636,19.6796,4427,BUNS
,,,4428,NMW v.2006.1.309
TFA,35.644779,139.280426,4429,TFA
,,,4430,HDA
,,,4431,Herb. Nat. Hist. Mus. Thailand
JBN,-33.051086,-71.502492,4432,JBN
PSH,43.75949,-71.688266,4433,PSH
,,,4434,WAG WAG.1477676
,,,4435,00086224
CHER,48.537521,28.107285,4436,CHER
,,,4437,Herb. Mirtadzadini
,,,4438,GB (Gothenburg)
,,,4439,GAT (Gatersleben)
,,,4440,"WAG WAG 1793401, WAG"
,,,4441,WAG WAG
WCAS,17.666763,75.925473,4442,WCAS
TRTE,43.549508,-79.665153,4443,TRTE
,,,4444,"Yayasan Pendidikan Alam Papua, Keerom"
,,,4445,Cahup
,,,4446,INIREB
,,,4447,213823
,,,4448,213824
,,,4449,"P P03975167,"
,,,4450,"526,488"
,,,4451,"CSH CSH0065051, CSH0065052, CSH0065053, CSH0065054,"
,,,4452,196814
,,,4453,196815
,,,4454,196816
,,,4455,196817
,,,4456,196818
,,,4457,196806
,,,4458,196807
,,,4459,196802
,,,4460,196803
,,,4461,1152726
,,,4462,"WAG WAG.1153971, WAG.1153970,"
,,,4463,WAG WAG.1924698
,,,4464,Herb. Hunan Food and Drug Vocational College
,,,4465,HJBG H
,,,4466,UDA
,,,4467,HJBG L
,,,4468,HJBG-H
,,,4469,Herb. Hoang Lien National Park
SAMES,-18.675941,-39.862078,4470,SAMES
,,,4471,NMNH
,,,4472,UCT
,,,4473,ERE ERE0005792 (ERE 192248 on label)
,,,4474,ERE ERE
,,,4475,Herb. Center for Pl. Conservation
,,,4476,NMW V.2003.1.96
